station_id,day,temp_outside,wind_speed,pressure,crew_count,dg_load,physics_pred,actual,residual
ST-BHARATI,331,-32.86,6.03,1008.62,24,0.777,189.1,202.28,13.18
ST-BHARATI,332,-26.58,5.42,977.67,24,0.773,179.89,192.5,12.61
ST-BHARATI,333,-24.88,2.07,965.37,24,0.897,171.12,184.17,13.05
ST-BHARATI,334,-36.58,9.48,977.13,24,0.728,201.13,201.88,0.75
ST-BHARATI,335,-33.17,9.04,985.19,24,0.626,195.68,213.17,17.49
ST-BHARATI,336,-35.63,5.82,973.3,24,0.838,192.66,221.77,29.11
ST-BHARATI,337,-20.73,13.38,963.21,24,0.719,188.05,205.45,17.4
ST-BHARATI,338,-22.36,3.49,984.5,24,0.775,170.44,188.31,17.87
ST-BHARATI,339,-26.38,6.61,973.22,24,0.76,182.01,198.91,16.89
ST-BHARATI,340,-32.12,3.02,972.22,24,0.657,182.49,200.27,17.78
ST-BHARATI,341,-21.66,5.61,976.69,24,0.89,173.79,190.61,16.83
ST-BHARATI,342,-34.24,4.73,973.21,24,0.729,188.67,210.02,21.34
ST-BHARATI,343,-33.11,0,961.47,24,0.854,177.91,184.0,6.09
ST-BHARATI,344,-28.18,5.14,949.05,24,0.874,181.69,195.76,14.06
ST-BHARATI,345,-26.84,0.82,977.16,24,0.66,171.12,173.81,2.68
ST-BHARATI,346,-31.4,1.97,983.68,24,0.838,179.36,187.9,8.54
ST-BHARATI,347,-17.9,7.92,981.81,24,0.71,173.33,184.83,11.5
ST-BHARATI,348,-23.75,10.99,962.47,24,0.922,187.31,204.65,17.34
ST-BHARATI,349,-22.62,1.32,986.05,24,0.673,166.48,178.29,11.81
ST-BHARATI,350,-29.72,11.25,969.72,24,0.661,195.64,205.31,9.67
ST-BHARATI,351,-23.79,4.08,967.43,24,0.852,173.64,193.28,19.64
ST-BHARATI,352,-30.6,1.18,973.96,24,0.686,176.82,184.95,8.13
ST-BHARATI,353,-29.31,4.98,989.94,24,0.701,182.51,192.36,9.85
ST-BHARATI,354,-24.85,12.03,975.46,24,0.927,190.7,207.6,16.91
ST-BHARATI,355,-25.47,2.93,993.0,24,0.733,173.36,190.47,17.11
ST-BHARATI,356,-18.9,5.08,1000.81,24,0.702,168.88,176.54,7.66
ST-BHARATI,357,-27.58,12.15,972.62,24,0.69,194.58,210.56,15.98
ST-BHARATI,358,-28.63,6.35,952.91,24,0.844,184.65,192.72,8.07
ST-BHARATI,359,-22.23,10.2,972.36,24,0.834,183.65,192.7,9.05
ST-BHARATI,360,-31.28,4.89,991.72,24,0.851,184.93,198.39,13.46
ST-BHARATI,361,-20.01,10.05,995.16,24,0.925,180.24,192.31,12.07
ST-BHARATI,362,-33.21,11.16,989.87,24,0.67,199.91,205.72,5.82
ST-BHARATI,363,-21.84,5.21,964.05,24,0.631,173.33,173.29,-0.04
ST-BHARATI,364,-29.56,3.78,975.26,24,0.92,180.59,178.49,-2.1
ST-MAITRI,0,-21.25,13.37,992.11,25,0.949,188.47,212.75,24.28
ST-MAITRI,1,-28.59,8.82,1008.3,25,0.924,189.01,195.18,6.17
ST-MAITRI,2,-24.33,5.62,974.8,25,0.944,177.34,188.37,11.04
ST-MAITRI,3,-27.18,17.74,966.51,25,0.928,205.17,215.43,10.26
ST-MAITRI,4,-21.78,2.38,982.06,25,0.657,167.5,181.03,13.53
ST-MAITRI,5,-27.3,6.79,987.65,25,0.877,183.45,204.36,20.91
ST-MAITRI,6,-30.31,3.22,990.66,25,0.914,180.33,202.94,22.61
ST-MAITRI,7,-21.8,1.74,995.26,25,0.665,166.13,181.58,15.45
ST-MAITRI,8,-21.66,8.73,980.11,25,0.682,179.93,195.5,15.58
ST-MAITRI,9,-23.53,0,973.84,25,0.604,165.16,184.79,19.62
ST-MAITRI,10,-27.13,0.95,985.57,25,0.707,171.68,183.86,12.18
ST-MAITRI,11,-27.41,8.65,994.79,25,0.709,187.22,192.54,5.32
ST-MAITRI,12,-16.77,11.99,975.37,25,0.677,179.96,198.8,18.84
ST-MAITRI,13,-21.68,7.72,979.77,25,0.746,177.95,180.99,3.04
ST-MAITRI,14,-27.39,4.63,962.76,25,0.676,179.51,188.32,8.81
ST-MAITRI,15,-22.85,12.71,983.47,25,0.756,189.34,198.84,9.51
ST-MAITRI,16,-23.29,4.45,976.06,25,0.792,173.64,184.26,10.62
ST-MAITRI,17,-27.91,5.82,986.3,25,0.782,182.35,198.09,15.74
ST-MAITRI,18,-20.54,7.81,975.46,25,0.779,176.66,186.75,10.09
ST-MAITRI,19,-20.84,1.9,966.79,25,0.62,165.44,175.49,10.05
ST-MAITRI,20,-29.35,7.7,977.99,25,0.886,188.05,194.04,5.99
ST-MAITRI,21,-22.31,0.75,990.59,25,0.622,164.88,177.04,12.16
ST-MAITRI,22,-12.71,5.66,1005.37,25,0.611,161.8,178.23,16.43
ST-MAITRI,23,-27.67,9.71,983.3,25,0.826,189.77,184.87,-4.9
ST-MAITRI,24,-32.82,12.03,962.09,25,0.917,201.35,221.59,20.24
ST-MAITRI,25,-25.97,10.27,972.14,25,0.829,188.72,194.01,5.29
ST-MAITRI,26,-22.98,8.05,965.68,25,0.855,180.45,190.51,10.07
ST-MAITRI,27,-21.36,6.33,990.0,25,0.836,174.68,187.08,12.4
ST-MAITRI,28,-26.03,4.64,984.03,25,0.721,177.56,184.61,7.05
ST-MAITRI,29,-22.68,15.29,979.08,25,0.883,194.28,203.29,9.02
ST-MAITRI,30,-27.01,9.31,981.59,25,0.672,188.12,198.27,10.15
ST-MAITRI,31,-20.09,6.62,964.71,25,0.617,173.8,179.0,5.19
ST-MAITRI,32,-21.05,1.95,980.83,25,0.902,165.69,181.88,16.19
ST-MAITRI,33,-16.25,7.64,974.61,25,0.856,170.69,193.17,22.48
ST-MAITRI,34,-22.85,10.9,975.06,25,0.706,185.83,192.2,6.36
ST-MAITRI,35,-16.81,10.6,981.84,25,0.621,177.22,192.82,15.6
ST-MAITRI,36,-12.55,3.38,994.3,25,0.75,157.19,163.99,6.81
ST-MAITRI,37,-30.95,6.29,996.71,25,0.875,187.22,195.88,8.66
ST-MAITRI,38,-21.87,9.77,986.9,25,0.864,182.2,198.72,16.52
ST-MAITRI,39,-27.7,7.29,974.1,25,0.882,185.09,205.94,20.84
ST-MAITRI,40,-15.49,3.38,995.01,25,0.647,161.05,170.25,9.19
ST-MAITRI,41,-19.69,8.69,963.61,25,0.896,177.39,178.57,1.18
ST-MAITRI,42,-14.34,9.53,983.47,25,0.836,171.8,187.9,16.1
ST-MAITRI,43,-26.1,1.1,987.7,25,0.854,170.6,191.77,21.17
ST-MAITRI,44,-23.77,4.35,987.37,25,0.935,173.96,182.19,8.23
ST-MAITRI,45,-10.04,6.91,985.83,25,0.95,160.92,172.46,11.54
ST-MAITRI,46,-22.26,6.39,973.57,25,0.92,176.15,185.77,9.63
ST-MAITRI,47,-25.76,3.78,969.15,25,0.726,175.62,191.8,16.18
ST-MAITRI,48,-19.46,10.78,974.53,25,0.943,181.14,193.4,12.26
ST-MAITRI,49,-26.54,7.46,989.92,25,0.745,183.76,192.02,8.26
ST-MAITRI,50,-21.55,4.92,985.67,25,0.927,172.18,188.01,15.84
ST-MAITRI,51,-22.5,4.02,986.18,25,0.733,171.64,187.2,15.56
ST-MAITRI,52,-16.4,1.93,969.71,25,0.69,159.6,163.02,3.42
ST-MAITRI,53,-14.14,0,971.23,25,0.659,152.79,158.16,5.38
ST-MAITRI,54,-17.91,3.66,977.42,25,0.921,164.96,170.24,5.28
ST-MAITRI,55,-24.04,4.5,982.94,25,0.896,174.66,187.21,12.55
ST-MAITRI,56,-12.84,3.99,981.11,25,0.895,158.89,164.7,5.81
ST-MAITRI,57,-17.62,12.23,994.22,25,0.731,181.39,192.95,11.56
ST-MAITRI,58,-22.65,2.0,969.74,25,0.771,168.0,174.74,6.75
ST-MAITRI,59,-13.14,6.21,994.69,25,0.696,163.56,175.09,11.53
ST-MAITRI,60,-17.39,5.9,986.94,25,0.882,168.62,172.24,3.63
ST-MAITRI,61,-16.45,4.98,985.6,25,0.667,165.57,178.35,12.77
ST-MAITRI,62,-25.24,4.78,978.69,25,0.731,176.85,194.0,17.15
ST-MAITRI,63,-22.21,8.87,988.57,25,0.839,180.86,192.3,11.43
ST-MAITRI,64,-14.5,1.24,992.74,25,0.633,155.54,158.32,2.79
ST-MAITRI,65,-21.49,9.49,981.55,25,0.66,181.19,192.27,11.09
ST-MAITRI,66,-22.01,6.0,983.32,25,0.9,174.96,179.39,4.43
ST-MAITRI,67,-13.64,8.76,987.98,25,0.904,169.33,182.45,13.11
ST-MAITRI,68,-14.18,3.05,984.52,25,0.924,158.76,171.56,12.8
ST-MAITRI,69,-13.43,2.95,1007.0,25,0.71,157.38,171.27,13.88
ST-MAITRI,70,-12.36,4.72,980.27,25,0.739,159.72,161.44,1.72
ST-MAITRI,71,-15.37,7.11,981.36,25,0.736,168.4,190.94,22.54
ST-MAITRI,72,-14.58,3.83,980.23,25,0.946,160.86,169.8,8.94
ST-MAITRI,73,-18.15,1.35,983.94,25,0.753,160.64,171.59,10.94
ST-MAITRI,74,-15.42,2.9,983.56,25,0.739,160.12,156.48,-3.63
ST-MAITRI,75,-17.17,5.03,974.51,25,0.772,166.71,196.66,29.95
ST-MAITRI,76,-23.15,13.49,963.53,25,0.831,191.46,206.88,15.42
ST-MAITRI,77,-12.47,8.85,985.64,25,0.629,167.98,169.57,1.59
ST-MAITRI,78,-13.64,11.2,966.88,25,0.711,174.34,178.05,3.72
ST-MAITRI,79,-16.86,6.25,975.94,25,0.694,168.71,184.98,16.26
ST-MAITRI,80,-15.42,7.91,965.52,25,0.743,170.17,183.8,13.63
ST-MAITRI,81,-13.44,6.61,993.51,25,0.714,164.76,180.3,15.54
ST-MAITRI,82,-19.6,8.19,976.15,25,0.915,176.17,189.89,13.71
ST-MAITRI,83,-7.92,0,973.42,25,0.733,144.56,154.13,9.57
ST-MAITRI,84,-14.88,8.59,975.67,25,0.752,170.75,182.1,11.35
ST-MAITRI,85,-21.1,8.19,988.09,25,0.686,178.04,191.09,13.05
ST-MAITRI,86,-20.83,2.2,981.92,25,0.707,165.88,179.61,13.72
ST-MAITRI,87,-13.61,4.86,964.22,25,0.715,161.78,165.43,3.65
ST-MAITRI,88,-20.75,12.34,1000.61,25,0.648,185.68,183.88,-1.8
ST-MAITRI,89,-21.17,14.76,983.17,25,0.938,191.2,208.35,17.15
ST-MAITRI,90,-13.75,5.35,975.27,25,0.802,162.83,167.78,4.95
ST-MAITRI,91,-16.82,9.88,984.86,25,0.64,175.76,180.98,5.22
ST-MAITRI,92,-21.93,3.91,962.58,25,0.793,170.89,179.78,8.9
ST-MAITRI,93,-12.74,4.7,976.67,25,0.702,160.21,165.0,4.78
ST-MAITRI,94,-19.61,0,983.48,25,0.775,159.9,165.37,5.47
ST-MAITRI,95,-19.01,3.79,969.67,25,0.876,166.73,170.62,3.89
ST-MAITRI,96,-6.09,11.48,967.96,25,0.777,164.93,177.1,12.18
ST-MAITRI,97,-11.65,3.06,959.57,25,0.726,155.66,163.92,8.26
ST-MAITRI,98,-13.12,2.97,976.73,25,0.869,157.28,167.19,9.92
ST-MAITRI,99,-19.13,2.87,977.82,25,0.944,164.99,175.77,10.78
ST-MAITRI,100,-18.87,2.37,980.53,25,0.751,163.65,159.32,-4.33
ST-MAITRI,101,-14.02,6.2,965.52,25,0.803,164.97,176.0,11.03
ST-MAITRI,102,-21.01,4.02,964.0,25,0.806,169.88,187.93,18.05
ST-MAITRI,103,-20.84,5.99,985.57,25,0.746,173.37,185.03,11.66
ST-MAITRI,104,-15.26,5.53,986.18,25,0.709,165.08,174.92,9.84
ST-MAITRI,105,-19.84,6.75,966.43,25,0.753,173.73,185.72,12.0
ST-MAITRI,106,-18.41,2.69,973.21,25,0.64,163.73,184.83,21.1
ST-MAITRI,107,-13.92,1.31,976.82,25,0.944,155.03,164.03,9.0
ST-MAITRI,108,-17.24,8.48,988.23,25,0.935,173.51,192.18,18.67
ST-MAITRI,109,-16.91,10.05,986.87,25,0.751,176.2,195.32,19.12
ST-MAITRI,110,-11.99,7.01,985.22,25,0.736,163.7,182.48,18.78
ST-MAITRI,111,-18.22,3.39,980.32,25,0.622,164.81,164.51,-0.3
ST-MAITRI,112,-11.0,10.84,984.11,25,0.76,169.99,186.21,16.22
ST-MAITRI,113,-18.17,13.95,963.13,25,0.809,185.79,195.85,10.06
ST-MAITRI,114,-21.68,2.58,966.61,25,0.816,167.88,188.93,21.05
ST-MAITRI,115,-15.22,0.24,975.13,25,0.63,154.65,173.21,18.57
ST-MAITRI,116,-16.38,7.49,977.4,25,0.843,170.53,185.83,15.3
ST-MAITRI,117,-21.93,5.72,987.65,25,0.665,174.24,189.57,15.32
ST-MAITRI,118,-21.89,1.37,948.51,25,0.794,165.93,157.03,-8.9
ST-MAITRI,119,-20.09,6.14,974.81,25,0.619,172.77,189.41,16.63
ST-MAITRI,120,-18.31,6.43,994.42,25,0.937,170.82,191.35,20.53
ST-MAITRI,121,-22.7,5.84,975.04,25,0.894,175.62,181.88,6.27
ST-MAITRI,122,-19.75,6.12,999.92,25,0.702,172.06,185.03,12.97
ST-MAITRI,123,-18.94,10.91,986.52,25,0.86,180.59,198.16,17.58
ST-MAITRI,124,-17.73,0.97,984.48,25,0.871,159.34,173.13,13.79
ST-MAITRI,125,-16.61,2.57,981.54,25,0.852,161.06,171.25,10.19
ST-MAITRI,126,-29.99,2.52,998.07,25,0.863,178.47,197.06,18.59
ST-MAITRI,127,-22.98,20.59,969.44,25,0.886,205.22,218.88,13.65
ST-MAITRI,128,-30.41,10.78,981.42,25,0.884,195.51,203.07,7.56
ST-MAITRI,129,-21.79,4.05,975.85,25,0.658,170.87,173.42,2.55
ST-MAITRI,130,-16.97,8.09,981.12,25,0.723,172.45,185.59,13.14
ST-MAITRI,131,-19.77,10.88,971.64,25,0.701,181.76,201.14,19.38
ST-MAITRI,132,-19.75,13.86,998.02,25,0.633,187.39,197.24,9.84
ST-MAITRI,133,-12.15,4.37,1012.75,25,0.903,158.46,161.31,2.85
ST-MAITRI,134,-13.47,11.74,980.04,25,0.89,175.06,196.47,21.41
ST-MAITRI,135,-18.73,0.01,964.28,25,0.694,158.92,170.42,11.49
ST-MAITRI,136,-23.02,8.25,963.5,25,0.633,180.92,182.38,1.46
ST-MAITRI,137,-22.57,5.68,990.61,25,0.933,175.0,184.92,9.92
ST-MAITRI,138,-19.59,6.25,982.94,25,0.856,172.25,174.39,2.14
ST-MAITRI,139,-25.26,7.53,977.27,25,0.787,182.32,195.44,13.12
ST-MAITRI,140,-18.8,10.15,982.25,25,0.89,178.95,195.51,16.56
ST-MAITRI,141,-22.51,10.48,967.35,25,0.72,184.61,192.92,8.31
ST-MAITRI,142,-20.38,4.85,997.03,25,0.761,170.41,187.86,17.45
ST-MAITRI,143,-14.36,11.56,979.59,25,0.935,175.89,188.14,12.26
ST-MAITRI,144,-18.27,11.84,991.75,25,0.656,181.51,198.69,17.19
ST-MAITRI,145,-17.27,4.69,974.86,25,0.73,166.16,173.55,7.39
ST-MAITRI,146,-18.32,4.63,971.85,25,0.845,167.47,182.3,14.83
ST-MAITRI,147,-19.83,11.81,979.84,25,0.767,183.61,194.67,11.07
ST-MAITRI,148,-18.6,8.12,979.3,25,0.843,174.68,185.66,10.98
ST-MAITRI,149,-15.76,0,974.36,25,0.625,154.9,167.02,12.12
ST-MAITRI,150,-25.56,10.34,988.32,25,0.908,188.2,203.36,15.16
ST-MAITRI,151,-16.38,19.23,980.13,25,0.948,193.75,202.78,9.03
ST-MAITRI,152,-17.92,17.85,997.36,25,0.754,192.89,204.62,11.73
ST-MAITRI,153,-22.08,8.46,987.18,25,0.84,179.88,196.61,16.73
ST-MAITRI,154,-20.15,12.69,996.19,25,0.806,185.62,203.07,17.45
ST-MAITRI,155,-29.02,20.85,977.4,25,0.697,213.66,227.67,14.01
ST-MAITRI,156,-17.09,16.56,966.72,25,0.873,189.52,196.56,7.04
ST-MAITRI,157,-24.44,6.77,974.47,25,0.781,179.76,186.9,7.14
ST-MAITRI,158,-28.35,13.6,978.87,25,0.914,198.42,212.42,14.0
ST-MAITRI,159,-17.36,12.69,990.72,25,0.808,181.99,198.13,16.13
ST-MAITRI,160,-32.84,12.05,1007.88,25,0.646,201.01,210.59,9.58
ST-MAITRI,161,-18.78,10.02,967.94,25,0.867,178.78,197.43,18.64
ST-MAITRI,162,-15.65,12.06,984.46,25,0.692,178.55,189.75,11.19
ST-MAITRI,163,-21.0,14.35,983.49,25,0.82,190.14,194.83,4.68
ST-MAITRI,164,-26.64,13.97,978.52,25,0.788,196.89,205.95,9.06
ST-MAITRI,165,-25.03,11.85,974.72,25,0.671,190.6,208.13,17.53
ST-MAITRI,166,-20.99,9.37,966.84,25,0.892,180.41,197.77,17.35
ST-MAITRI,167,-23.51,12.66,973.85,25,0.896,190.2,192.97,2.77
ST-MAITRI,168,-21.44,14.6,967.91,25,0.813,191.36,205.57,14.2
ST-MAITRI,169,-25.55,20.13,979.64,25,0.848,207.64,216.35,8.72
ST-MAITRI,170,-24.01,11.72,993.97,25,0.874,188.82,198.56,9.75
ST-MAITRI,171,-23.87,11.62,994.61,25,0.694,188.44,206.89,18.45
ST-MAITRI,172,-18.37,9.5,1001.4,25,0.695,176.92,189.89,12.97
ST-MAITRI,173,-17.89,16.47,975.74,25,0.759,190.3,200.48,10.18
ST-MAITRI,174,-26.84,17.62,969.51,25,0.689,204.46,213.06,8.6
ST-MAITRI,175,-19.8,17.15,978.53,25,0.778,194.15,201.28,7.13
ST-MAITRI,176,-16.44,16.18,980.46,25,0.734,187.77,205.72,17.94
ST-MAITRI,177,-18.81,21.49,989.52,25,0.92,201.34,207.5,6.16
ST-MAITRI,178,-24.63,9.84,974.57,25,0.852,186.08,203.44,17.36
ST-MAITRI,179,-24.73,15.6,970.12,25,0.916,197.66,214.82,17.16
ST-MAITRI,180,-21.55,20.52,1009.58,25,0.624,202.88,211.76,8.89
ST-MAITRI,181,-27.97,14.71,986.0,25,0.794,200.04,207.09,7.05
ST-MAITRI,182,-22.26,14.13,970.6,25,0.818,191.49,201.09,9.6
ST-MAITRI,183,-30.29,15.2,959.36,25,0.668,204.31,215.58,11.27
ST-MAITRI,184,-19.72,10.04,980.04,25,0.744,179.96,191.86,11.9
ST-MAITRI,185,-24.95,17.67,993.11,25,0.933,201.85,203.62,1.77
ST-MAITRI,186,-19.63,14.05,991.27,25,0.636,187.68,190.51,2.82
ST-MAITRI,187,-28.52,13.45,975.79,25,0.949,198.36,210.71,12.35
ST-MAITRI,188,-26.18,12.28,1002.53,25,0.782,192.73,198.06,5.33
ST-MAITRI,189,-27.07,10.32,984.99,25,0.633,190.17,200.43,10.26
ST-MAITRI,190,-21.08,19.51,993.86,25,0.752,200.38,215.16,14.78
ST-MAITRI,191,-23.3,13.34,979.28,25,0.88,191.23,208.34,17.11
ST-MAITRI,192,-28.29,7.79,976.04,25,0.626,186.84,201.82,14.98
ST-MAITRI,193,-24.4,20.66,973.99,25,0.658,207.2,216.22,9.02
ST-MAITRI,194,-30.57,14.86,949.76,25,0.673,204.09,211.48,7.39
ST-MAITRI,195,-27.83,16.93,985.13,25,0.84,204.26,218.37,14.1
ST-MAITRI,196,-23.99,8.52,1002.09,25,0.715,182.39,196.32,13.93
ST-MAITRI,197,-24.44,15.64,971.12,25,0.837,197.35,214.7,17.36
ST-MAITRI,198,-27.89,26.21,991.98,25,0.758,222.65,235.12,12.48
ST-MAITRI,199,-27.28,10.97,958.95,25,0.649,191.95,205.26,13.3
ST-MAITRI,200,-19.86,14.57,986.31,25,0.888,189.05,200.64,11.59
ST-MAITRI,201,-31.43,18.06,970.26,25,0.691,211.37,216.07,4.7
ST-MAITRI,202,-27.31,13.22,1003.8,25,0.755,196.08,212.46,16.38
ST-MAITRI,203,-21.77,20.28,985.15,25,0.615,202.9,208.75,5.85
ST-MAITRI,204,-30.25,14.59,960.07,25,0.738,203.03,209.23,6.2
ST-MAITRI,205,-22.06,15.12,983.89,25,0.666,193.06,207.58,14.52
ST-MAITRI,206,-29.7,22.15,996.28,25,0.686,216.96,229.69,12.73
ST-MAITRI,207,-29.43,17.96,975.96,25,0.698,208.48,218.81,10.32
ST-MAITRI,208,-26.66,16.03,990.97,25,0.821,200.88,207.62,6.74
ST-MAITRI,209,-26.23,7.26,1000.9,25,0.726,182.87,193.3,10.43
ST-MAITRI,210,-33.07,12.73,992.1,25,0.736,202.8,210.28,7.48
ST-MAITRI,211,-27.27,17.17,984.94,25,0.872,204.0,228.38,24.38
ST-MAITRI,212,-17.36,18.45,959.87,25,0.95,193.66,204.03,10.37
ST-MAITRI,213,-27.2,13.7,974.78,25,0.886,197.12,205.11,7.99
ST-MAITRI,214,-27.95,13.33,988.44,25,0.896,197.25,209.14,11.89
ST-MAITRI,215,-28.15,10.42,992.32,25,0.662,191.73,192.72,0.99
ST-MAITRI,216,-35.42,10.02,971.41,25,0.61,200.71,198.69,-2.03
ST-MAITRI,217,-32.45,4.75,965.77,25,0.666,186.41,194.23,7.83
ST-MAITRI,218,-21.35,13.38,969.69,25,0.772,188.81,200.42,11.61
ST-MAITRI,219,-27.25,15.56,982.86,25,0.6,200.8,218.5,17.7
ST-MAITRI,220,-27.48,12.68,993.01,25,0.922,195.31,214.38,19.08
ST-MAITRI,221,-27.95,11.07,995.8,25,0.921,192.71,205.91,13.2
ST-MAITRI,222,-28.85,6.35,999.55,25,0.731,184.52,183.96,-0.56
ST-MAITRI,223,-26.39,12.57,988.19,25,0.648,193.69,207.44,13.75
ST-MAITRI,224,-24.89,22.15,987.93,25,0.827,210.68,207.58,-3.1
ST-MAITRI,225,-25.52,23.36,970.42,25,0.875,214.06,213.0,-1.06
ST-MAITRI,226,-29.55,19.26,984.64,25,0.841,211.15,227.44,16.29
ST-MAITRI,227,-26.04,18.64,1007.75,25,0.737,205.08,211.65,6.56
ST-MAITRI,228,-20.29,13.63,995.96,25,0.922,187.67,201.43,13.76
ST-MAITRI,229,-27.97,13.43,954.17,25,0.649,197.78,202.89,5.1
ST-MAITRI,230,-30.92,11.05,987.23,25,0.91,196.68,208.33,11.65
ST-MAITRI,231,-25.6,17.32,963.93,25,0.756,202.28,203.96,1.68
ST-MAITRI,232,-31.31,17.02,988.42,25,0.638,209.0,221.6,12.6
ST-MAITRI,233,-27.16,14.03,976.54,25,0.91,197.71,194.03,-3.68
ST-MAITRI,234,-35.1,14.17,974.68,25,0.768,208.48,219.03,10.55
ST-MAITRI,235,-27.47,9.62,977.25,25,0.626,189.39,196.72,7.33
ST-MAITRI,236,-29.48,11.24,967.64,25,0.626,195.33,219.37,24.04
ST-MAITRI,237,-29.58,17.4,978.29,25,0.914,207.57,212.14,4.57
ST-MAITRI,238,-27.05,16.97,969.59,25,0.611,203.44,209.48,6.04
ST-MAITRI,239,-29.36,13.15,985.4,25,0.635,198.8,207.23,8.44
ST-MAITRI,240,-30.97,16.5,973.75,25,0.855,207.65,210.35,2.7
ST-MAITRI,241,-32.07,17.24,980.3,25,0.8,210.51,223.92,13.41
ST-MAITRI,242,-30.6,12.05,971.87,25,0.703,198.36,214.24,15.88
ST-MAITRI,243,-34.75,9.39,980.85,25,0.66,198.5,210.6,12.1
ST-MAITRI,244,-32.4,15.6,985.73,25,0.739,207.65,214.56,6.91
ST-MAITRI,245,-37.91,14.4,992.64,25,0.665,212.5,227.39,14.9
ST-MAITRI,246,-29.22,11.47,971.16,25,0.763,195.4,208.28,12.88
ST-MAITRI,247,-31.7,17.13,998.56,25,0.834,209.64,225.09,15.45
ST-MAITRI,248,-29.07,15.88,949.19,25,0.806,204.14,211.57,7.43
ST-MAITRI,249,-39.52,11.47,985.21,25,0.787,208.87,214.63,5.76
ST-MAITRI,250,-29.3,2.63,990.05,25,0.628,177.84,183.86,6.02
ST-MAITRI,251,-27.21,2.37,954.23,25,0.88,174.87,186.6,11.73
ST-MAITRI,252,-34.89,1.0,994.69,25,0.661,181.96,199.69,17.73
ST-MAITRI,253,-21.84,4.95,982.24,25,0.748,172.66,180.99,8.33
ST-MAITRI,254,-28.28,5.69,996.86,25,0.892,182.48,194.3,11.82
ST-MAITRI,255,-33.02,14.78,983.84,25,0.736,206.87,216.91,10.03
ST-MAITRI,256,-35.47,8.14,977.82,25,0.906,197.0,215.58,18.58
ST-MAITRI,257,-31.4,0.56,967.61,25,0.745,176.71,187.05,10.34
ST-MAITRI,258,-29.53,10.27,981.5,25,0.924,193.35,191.27,-2.08
ST-MAITRI,259,-34.45,5.29,976.66,25,0.72,190.02,208.37,18.34
ST-MAITRI,260,-36.11,8.09,963.62,25,0.613,197.87,209.17,11.31
ST-MAITRI,261,-33.16,8.2,965.68,25,0.614,194.18,198.93,4.75
ST-MAITRI,262,-30.08,3.7,981.55,25,0.922,181.07,203.08,22.01
ST-MAITRI,263,-32.22,5.51,984.19,25,0.698,187.45,193.8,6.34
ST-MAITRI,264,-39.05,6.32,999.73,25,0.647,197.95,215.68,17.73
ST-MAITRI,265,-28.64,5.3,984.36,25,0.746,182.31,189.31,7.0
ST-MAITRI,266,-34.5,3.96,985.37,25,0.859,187.38,210.03,22.65
ST-MAITRI,267,-32.47,0,986.23,25,0.656,176.85,181.11,4.26
ST-MAITRI,268,-34.74,10.41,995.42,25,0.908,200.38,221.24,20.86
ST-MAITRI,269,-30.4,6.47,991.38,25,0.687,186.89,187.92,1.03
ST-MAITRI,270,-41.6,8.42,977.3,25,0.888,205.65,212.98,7.33
ST-MAITRI,271,-38.67,5.82,982.13,25,0.73,196.59,208.79,12.2
ST-MAITRI,272,-35.07,4.61,990.96,25,0.722,189.37,194.68,5.31
ST-MAITRI,273,-28.61,13.26,979.88,25,0.7,198.07,199.9,1.83
ST-MAITRI,274,-34.8,7.56,952.09,25,0.9,195.2,200.39,5.19
ST-MAITRI,275,-36.62,1.19,978.53,25,0.607,184.75,201.4,16.65
ST-MAITRI,276,-31.7,0,1006.39,25,0.827,175.66,188.03,12.37
ST-MAITRI,277,-33.41,5.69,979.67,25,0.707,189.41,211.3,21.88
ST-MAITRI,278,-27.36,4.82,969.65,25,0.722,179.8,193.59,13.8
ST-MAITRI,279,-33.02,10.48,970.12,25,0.739,198.48,199.64,1.16
ST-MAITRI,280,-29.12,8.87,967.91,25,0.731,190.16,191.47,1.31
ST-MAITRI,281,-36.23,1.62,978.28,25,0.622,185.1,198.45,13.35
ST-MAITRI,282,-27.21,5.58,986.02,25,0.849,180.97,189.14,8.18
ST-MAITRI,283,-30.27,3.89,992.02,25,0.915,181.6,201.94,20.34
ST-MAITRI,284,-30.42,0,965.73,25,0.838,174.32,180.83,6.51
ST-MAITRI,285,-33.9,0.26,989.3,25,0.746,179.22,190.38,11.16
ST-MAITRI,286,-33.64,6.69,975.93,25,0.666,191.74,195.03,3.28
ST-MAITRI,287,-33.21,3.19,959.46,25,0.917,184.39,194.2,9.82
ST-MAITRI,288,-35.0,1.8,992.98,25,0.907,183.71,186.25,2.54
ST-MAITRI,289,-31.97,7.65,986.44,25,0.883,191.32,206.58,15.26
ST-MAITRI,290,-32.48,3.46,975.36,25,0.631,183.82,189.58,5.75
ST-MAITRI,291,-36.71,11.21,972.58,25,0.716,204.76,225.74,20.98
ST-MAITRI,292,-32.83,9.33,988.04,25,0.903,195.79,202.36,6.57
ST-MAITRI,293,-40.88,1.18,1002.7,25,0.775,190.15,206.98,16.82
ST-MAITRI,294,-29.88,3.1,978.8,25,0.899,179.63,193.54,13.9
ST-MAITRI,295,-30.73,8.03,966.89,25,0.917,190.63,206.92,16.29
ST-MAITRI,296,-35.79,6.92,975.54,25,0.771,195.02,196.19,1.17
